blockLink href,listingCardImage src,ID,Price,Addresse,Latitude,Longitude,Nb_Chambres,Nb_Salles_de_bain,Pieds_carrés
https://www.realtor.ca/immobilier/27414334/13090-rue-notre-dame-e-102-montr%C3%A9al-rivi%C3%A8re-des-prairiespointe-aux-trembles-pointe-aux-trembles,https://cdn.realtor.ca/listings/TS638623420466530000/reb5/medres/9/12205169_1.jpg,12205169,440000,"13090 Rue Notre-Dame E., #102, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Québec",45.6541997,-73.489992,2,2,1076
https://www.realtor.ca/immobilier/27414328/3015-ch-de-breslay-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638618513588500000/reb5/medres/7/9476837_1.jpg,9476837,2398000,"3015 Ch. De Breslay, Montréal (Ville-Marie), Québec",45.4920923,-73.59039059999999,3,3,3136
https://www.realtor.ca/immobilier/27414097/10425-boul-gouin-o-303-montr%C3%A9al-pierrefonds-roxboro-roxboro,https://cdn.realtor.ca/listings/TS638618479081930000/reb5/medres/0/21208340_1.jpg,21208340,265000,"10425 Boul. Gouin O., #303, Montréal (Pierrefonds-Roxboro), Québec",45.5111745,-73.807413,1,1,562
https://www.realtor.ca/immobilier/27414094/5675-rue-de-lanaudi%C3%A8re-3-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638618513531130000/reb5/medres/1/21139861_1.jpg,21139861,398000,"5675 Rue De Lanaudière, #3, Montréal (Rosemont/La Petite-Patrie), Québec",45.5373637,-73.59126049999999,1,1,644
https://www.realtor.ca/immobilier/27414050/5625-place-de-jumonville-montr%C3%A9al-rosemontla-petite-patrie-cit%C3%A9-jardin,https://cdn.realtor.ca/listings/TS638618513511500000/reb5/medres/4/17239384_1.jpg,17239384,488800,"5625 Place De Jumonville, Montréal (Rosemont/La Petite-Patrie), Québec",45.573408,-73.55320999999999,2,1,902
https://www.realtor.ca/immobilier/27414002/60-rue-de-br%C3%A9soles-320-montr%C3%A9al-ville-marie-vieux-montr%C3%A9al,https://cdn.realtor.ca/listings/TS638618478983970000/reb5/medres/8/11491708_1.jpg,11491708,1998000,"60 Rue De Brésoles, #320, Montréal (Ville-Marie), Québec",45.5050331,-73.55531359999999,3,2,2173
https://www.realtor.ca/immobilier/27413984/4852-rue-st-dominique-1-montr%C3%A9al-le-plateau-mont-royal-mile-end,https://cdn.realtor.ca/listings/TS638618478971700000/reb5/medres/3/11081633_1.jpg,11081633,649000,"4852 Rue St-Dominique, #1, Montréal (Le Plateau-Mont-Royal), Québec",45.5222492,-73.5898974,2,1,1024
https://www.realtor.ca/immobilier/27412899/405-rue-de-la-concorde-2306-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638618371593330000/reb5/medres/5/28000665_1.jpg,28000665,719000,"405 Rue de la Concorde, #2306, Montréal (Ville-Marie), Québec",45.5071236,-73.5708942,2,2,766
https://www.realtor.ca/immobilier/27412898/11860-rue-notre-dame-e-102-montr%C3%A9al-rivi%C3%A8re-des-prairiespointe-aux-trembles-pointe-aux-trembles,https://cdn.realtor.ca/listings/TS638618513573000000/reb5/medres/1/27587211_1.jpg,27587211,395000,"11860 Rue Notre-Dame E., #102, Montréal (Rivière-des-Prairies/Pointe-aux-Trembles), Québec",45.6377675,-73.4909985,2,1,975
https://www.realtor.ca/immobilier/27412897/4446-rue-st-dominique-300-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638618371588770000/reb5/medres/1/27552071_1.jpg,27552071,499000,"4446 Rue St-Dominique, #300, Montréal (Le Plateau-Mont-Royal), Québec",45.5201939,-73.58518289999999,1,1,1104
https://www.realtor.ca/immobilier/27412885/4885-boul-st-laurent-b-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638618371569200000/reb5/medres/9/25678989_1.jpg,25678989,629000,"4885 Boul. St-Laurent, #B, Montréal (Le Plateau-Mont-Royal), Québec",45.522242,-73.5907501,1,1,1183
https://www.realtor.ca/immobilier/27412858/4212a-av-de-lorimier-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638618371556470000/reb5/medres/8/24642708_1.jpg,24642708,675000,"4212A Av. De Lorimier, Montréal (Le Plateau-Mont-Royal), Québec",45.5327795,-73.5679755,3,3,1195
https://www.realtor.ca/immobilier/27412857/2240-rue-victoria-6-montr%C3%A9al-lachine-est,https://cdn.realtor.ca/listings/TS638618371552230000/reb5/medres/4/24556904_1.jpg,24556904,475000,"2240 Rue Victoria, #6, Montréal (Lachine), Québec",45.4359929,-73.6845251,2,1,911
https://www.realtor.ca/immobilier/27412839/150-ch-de-la-pointe-sud-ph3-02-montr%C3%A9al-verdun%C3%AEle-des-soeurs-%C3%AEle-des-soeurs,https://cdn.realtor.ca/listings/TS638618371526800000/reb5/medres/3/22218963_1.jpg,22218963,2750000,"150 Ch. de la Pointe-Sud, #PH3-02, Montréal (Verdun/Île-des-Soeurs), Québec",45.4483705,-73.55297279999999,3,2,2196
https://www.realtor.ca/immobilier/27412790/585-rue-delinelle-102-montr%C3%A9al-le-sud-ouest-saint-henri,https://cdn.realtor.ca/listings/TS638618371488970000/reb5/medres/2/18908862_1.jpg,18908862,568800,"585 Rue Delinelle, #102, Montréal (Le Sud-Ouest), Québec",45.4739087,-73.5895195,3,2,1258
https://www.realtor.ca/immobilier/27412786/6728-rue-fabre-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638620893535730000/reb5/medres/9/18141259_1.jpg,18141259,1275000,"6728 Rue Fabre, Montréal (Rosemont/La Petite-Patrie), Québec",45.5437263,-73.60186379999999,3,2,1805
https://www.realtor.ca/immobilier/27412776/1740-av-papineau-404-montr%C3%A9al-ville-marie-village,https://cdn.realtor.ca/listings/TS638618371445870000/reb5/medres/7/15902697_1.jpg,15902697,499000,"1740 Av. Papineau, #404, Montréal (Ville-Marie), Québec",45.5242971,-73.5562884,1,1,857
https://www.realtor.ca/immobilier/27412765/1960-rue-st-jacques-201-montr%C3%A9al-le-sud-ouest-petite-bourgogne,https://cdn.realtor.ca/listings/TS638618479026930000/reb5/medres/3/15519723_1.jpg,15519723,519000,"1960 Rue St-Jacques, #201, Montréal (Le Sud-Ouest), Québec",45.4877354,-73.5731,2,1,910
https://www.realtor.ca/immobilier/27411989/650-rue-jean-destr%C3%A9es-1203-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638618309506700000/reb5/medres/0/28073260_1.jpg,28073260,439000,"650 Rue Jean-D'Estrées, #1203, Montréal (Ville-Marie), Québec",45.4947995,-73.56545419999999,2,1,685
https://www.realtor.ca/immobilier/27411971/6711-rue-marquette-301-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638620893638200000/reb5/medres/2/25370912_1.jpg,25370912,585000,"6711 Rue Marquette, #301, Montréal (Rosemont/La Petite-Patrie), Québec",45.5444337,-73.6008008,2,1,938
https://www.realtor.ca/immobilier/27411947/1500-boul-ren%C3%A9-l%C3%A9vesque-o-1910-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638618309407470000/reb5/medres/8/22232878_1.jpg,22232878,369000,"1500 Boul. René-Lévesque O., #1910, Montréal (Ville-Marie), Québec",45.4942658,-73.5741461,1,1,230
https://www.realtor.ca/immobilier/27411922/7260-av-de-beaufort-108-montr%C3%A9al-anjou,https://cdn.realtor.ca/listings/TS638618309384000000/reb5/medres/9/20390219_1.jpg,20390219,539000,"7260 Av. de Beaufort, #108, Montréal (Anjou), Québec",45.5947273,-73.5614722,3,2,1375
https://www.realtor.ca/immobilier/27411849/4943-4945-rue-jean-brillant-montr%C3%A9al-c%C3%B4te-des-neigesnotre-dame-de-gr%C3%A2ce-c%C3%B4te-des-neiges,https://cdn.realtor.ca/listings/TS638618309285200000/reb5/medres/6/14806146_1.jpg,14806146,1380000,"4943-4945 Rue Jean-Brillant, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Québec",45.4875337,-73.6297283,4,3,2356
https://www.realtor.ca/immobilier/27411824/10120-rue-lauraine-vaillancourt-409-montr%C3%A9al-ahuntsic-cartierville-ahuntsic-ouest,https://cdn.realtor.ca/listings/TS638618309248470000/reb5/medres/9/12720009_1.jpg,12720009,524900,"10120 Rue Lauraine-Vaillancourt, #409, Montréal (Ahuntsic-Cartierville), Québec",45.5391765,-73.66641299999999,2,1,755
https://www.realtor.ca/immobilier/27411821/888-rue-wellington-714-montr%C3%A9al-ville-marie-la-cit%C3%A9-du-multim%C3%A9dia,https://cdn.realtor.ca/listings/TS638618309239400000/reb5/medres/2/12276332_1.jpg,12276332,379000,"888 Rue Wellington, #714, Montréal (Ville-Marie), Québec",45.4964758,-73.5554848,1,1,542
https://www.realtor.ca/immobilier/27411800/2236-rue-victoria-3-montr%C3%A9al-lachine-est,https://cdn.realtor.ca/listings/TS638618309207470000/reb5/medres/6/10055396_1.jpg,10055396,359000,"2236 Rue Victoria, #3, Montréal (Lachine), Québec",45.4362,-73.68446,2,1,714
https://www.realtor.ca/immobilier/27410883/1650-rue-st-louis-705-montr%C3%A9al-saint-laurent-vieux-saint-laurent,https://cdn.realtor.ca/listings/TS638618229018930000/reb5/medres/5/27764725_1.jpg,27764725,479000,"1650 Rue St-Louis, #705, Montréal (Saint-Laurent), Québec",45.5062328,-73.67371279999999,2,1,877
https://www.realtor.ca/immobilier/27410869/3312-rue-lacordaire-montr%C3%A9al-mercierhochelaga-maisonneuve-mercier,https://cdn.realtor.ca/listings/TS638619375272030000/reb5/medres/1/26589581_1.jpg,26589581,345000,"3312 Rue Lacordaire, Montréal (Mercier/Hochelaga-Maisonneuve), Québec",45.5743458,-73.5474692,2,1,890
https://www.realtor.ca/immobilier/27410866/200-av-des-sommets-1406-montr%C3%A9al-verdun%C3%AEle-des-soeurs-%C3%AEle-des-soeurs,https://cdn.realtor.ca/listings/TS638618228995030000/reb5/medres/6/26266496_1.jpg,26266496,1450000,"200 Av. des Sommets, #1406, Montréal (Verdun/Île-des-Soeurs), Québec",45.4501984,-73.5482023,2,2,1831
https://www.realtor.ca/immobilier/27410806/5140-av-macdonald-1402-c%C3%B4te-saint-luc,https://cdn.realtor.ca/listings/TS638618228971870000/reb5/medres/5/24576495_1.jpg,24576495,519000,"5140 Av. MacDonald, #1402, Côte-Saint-Luc, Québec",45.4808346,-73.6335659,2,2,1424
https://www.realtor.ca/immobilier/27410790/1500-rue-des-bassins-435-montr%C3%A9al-le-sud-ouest-griffintown,https://cdn.realtor.ca/listings/TS638619333104800000/reb5/medres/7/21728217_1.jpg,21728217,625000,"1500 Rue des Bassins, #435, Montréal (Le Sud-Ouest), Québec",45.4897171,-73.5612965,2,1,851
https://www.realtor.ca/immobilier/27410734/2175-rue-st-patrick-514-montr%C3%A9al-le-sud-ouest-pointe-saint-charles,https://cdn.realtor.ca/listings/TS638618228920300000/reb5/medres/6/20145766_1.jpg,20145766,864900,"2175 Rue St-Patrick, #514, Montréal (Le Sud-Ouest), Québec",45.48271390000001,-73.56818609999999,2,1,927
https://www.realtor.ca/immobilier/27410732/1800-boul-ren%C3%A9-l%C3%A9vesque-o-1512-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638618228917900000/reb5/medres/5/19969975_1.jpg,19969975,425000,"1800 Boul. René-Lévesque O., #1512, Montréal (Ville-Marie), Québec",45.4913676,-73.5769968,1,1,485
https://www.realtor.ca/immobilier/27410704/7400-boul-st-laurent-414-montr%C3%A9al-villeraysaint-michelparc-extension-villeray,https://cdn.realtor.ca/listings/TS638618228893070000/reb5/medres/9/17746519_1.jpg,17746519,649000,"7400 Boul. St-Laurent, #414, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.535434,-73.6214281,2,1,836
https://www.realtor.ca/immobilier/27410699/9280-av-dubuisson-210-montr%C3%A9al-mercierhochelaga-maisonneuve-mercier,https://cdn.realtor.ca/listings/TS638618228882300000/reb5/medres/9/17039699_1.jpg,17039699,469000,"9280 Av. Dubuisson, #210, Montréal (Mercier/Hochelaga-Maisonneuve), Québec",45.6067775,-73.51410539999999,2,1,716
https://www.realtor.ca/immobilier/27410652/1050-rue-drummond-2801-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638618228832530000/reb5/medres/3/12781393_1.jpg,12781393,799000,"1050 Rue Drummond, #2801, Montréal (Ville-Marie), Québec",45.4967492,-73.5705943,2,2,898
https://www.realtor.ca/immobilier/27409629/1245-rue-de-bleury-4705-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638617856861470000/reb5/medres/9/25193639_1.jpg,25193639,519000,"1245 Rue De Bleury, #4705, Montréal (Ville-Marie), Québec",45.5060154,-73.5661094,1,1,480
https://www.realtor.ca/immobilier/27409618/1114-rue-st-timoth%C3%A9e-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638617856851600000/reb5/medres/0/20260460_1.jpg,20260460,230000,"1114 Rue St-Timothée, Montréal (Ville-Marie), Québec",45.5155506,-73.5547966,1,1,294
https://www.realtor.ca/immobilier/27409609/3692-boul-st-joseph-e-montr%C3%A9al-rosemontla-petite-patrie-shop-angus,https://cdn.realtor.ca/listings/TS638622112289830000/reb5/medres/0/15883950_1.jpg,15883950,499900,"3692 Boul. St-Joseph E., Montréal (Rosemont/La Petite-Patrie), Québec",45.5532767,-73.5648892,2,1,956
https://www.realtor.ca/immobilier/27409591/5612-av-de-lorimier-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638618583251070000/reb5/medres/3/13325053_1.jpg,13325053,429000,"5612 Av. De Lorimier, Montréal (Rosemont/La Petite-Patrie), Québec",45.54077239999999,-73.5850378,2,1,724
https://www.realtor.ca/immobilier/27409584/3513-av-des-%C3%A9rables-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638617856864900000/reb5/medres/5/9185545_1.jpg,9185545,549000,"3513 Av. des Érables, Montréal (Le Plateau-Mont-Royal), Québec",45.5322998,-73.5641583,2,2,922
https://www.realtor.ca/immobilier/27409468/5715-rue-jean-talon-e-407-montr%C3%A9al-saint-l%C3%A9onard,https://cdn.realtor.ca/listings/TS638617791970800000/reb5/medres/9/25509969_1.jpg,25509969,549000,"5715 Rue Jean-Talon E., #407, Montréal (Saint-Léonard), Québec",45.5840474,-73.58126659999999,2,2,1103
https://www.realtor.ca/immobilier/27409433/10236-rue-lajeunesse-k-montr%C3%A9al-ahuntsic-cartierville-ahuntsic-ouest,https://cdn.realtor.ca/listings/TS638617791941070000/reb5/medres/7/20666317_1.jpg,20666317,319000,"10236 Rue Lajeunesse, #K, Montréal (Ahuntsic-Cartierville), Québec",45.553193,-73.661822,1,1,635
https://www.realtor.ca/immobilier/27409424/4445-boul-henri-bourassa-o-104-montr%C3%A9al-saint-laurent-autres,https://cdn.realtor.ca/listings/TS638620382780300000/reb5/medres/7/19852787_1.jpg,19852787,420000,"4445 Boul. Henri-Bourassa O., #104, Montréal (Saint-Laurent), Québec",45.52469550000001,-73.7030875,2,1,1030
https://www.realtor.ca/immobilier/27409416/5739-5743-rue-clark-montr%C3%A9al-le-plateau-mont-royal-mile-end,https://cdn.realtor.ca/listings/TS638617791931300000/reb5/medres/0/17096590_1.jpg,17096590,925000,"5739-5743 Rue Clark, Montréal (Le Plateau-Mont-Royal), Québec",45.526661,-73.602159,5,2,2230
https://www.realtor.ca/immobilier/27409134/4687-av-coolbrook-montr%C3%A9al-c%C3%B4te-des-neigesnotre-dame-de-gr%C3%A2ce-c%C3%B4te-des-neiges,https://cdn.realtor.ca/listings/TS638617714426470000/reb5/medres/3/28213703_1.jpg,28213703,789900,"4687 Av. Coolbrook, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Québec",45.48148,-73.62629,4,3,2072
https://www.realtor.ca/immobilier/27409113/158-rue-gary-carter-montr%C3%A9al-villeraysaint-michelparc-extension-villeray,https://cdn.realtor.ca/listings/TS638617714393070000/reb5/medres/3/21882643_1.jpg,21882643,650000,"158 Rue Gary-Carter, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.5348103,-73.6228041,2,1,1224
https://www.realtor.ca/immobilier/27409106/5713-1re-avenue-montr%C3%A9al-rosemontla-petite-patrie-vieux-rosemont,https://cdn.realtor.ca/listings/TS638617714384070000/reb5/medres/5/20759735_1.jpg,20759735,1250000,"5713 1re Avenue, Montréal (Rosemont/La Petite-Patrie), Québec",45.54681120000001,-73.58117750000001,3,2,1381
https://www.realtor.ca/immobilier/27409097/628-rue-st-jacques-1910-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638617714368970000/reb5/medres/8/16519058_1.jpg,16519058,749000,"628 Rue St-Jacques, #1910, Montréal (Ville-Marie), Québec",45.5004971,-73.56103130000001,2,2,735
https://www.realtor.ca/immobilier/27409095/5711-1re-avenue-montr%C3%A9al-rosemontla-petite-patrie-vieux-rosemont,https://cdn.realtor.ca/listings/TS638617714365600000/reb5/medres/5/16315105_1.jpg,16315105,1295000,"5711 1re Avenue, Montréal (Rosemont/La Petite-Patrie), Québec",45.54683199999999,-73.58115099999999,5,2,1786
https://www.realtor.ca/immobilier/27409085/1205-rue-mackay-607-montr%C3%A9al-ville-marie-mille-carr%C3%A9-dor%C3%A9,https://cdn.realtor.ca/listings/TS638617714347700000/reb5/medres/3/14139683_1.jpg,14139683,565000,"1205 Rue MacKay, #607, Montréal (Ville-Marie), Québec",45.4952491,-73.5755624,2,1,716
https://www.realtor.ca/immobilier/27409078/5740-av-rembrandt-109-c%C3%B4te-saint-luc,https://cdn.realtor.ca/listings/TS638623322791870000/reb5/medres/9/12181769_1.jpg,12181769,499000,"5740 Av. Rembrandt, #109, Côte-Saint-Luc, Québec",45.47597680000001,-73.6597108,3,2,1210
https://www.realtor.ca/immobilier/27408734/4959-rue-jean-talon-o-208-montr%C3%A9al-c%C3%B4te-des-neigesnotre-dame-de-gr%C3%A2ce-c%C3%B4te-des-neiges,https://cdn.realtor.ca/listings/TS638620819189700000/reb5/medres/8/28921938_1.jpg,28921938,395000,"4959 Rue Jean-Talon O., #208, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Québec",45.4975244,-73.6495908,1,1,647
https://www.realtor.ca/immobilier/27408724/1330-rue-olier-205-montr%C3%A9al-le-sud-ouest-griffintown,https://cdn.realtor.ca/listings/TS638617649750700000/reb5/medres/7/26348277_1.jpg,26348277,389000,"1330 Rue Olier, #205, Montréal (Le Sud-Ouest), Québec",45.490672,-73.5586735,1,1,518
https://www.realtor.ca/immobilier/27408693/50-rue-des-seigneurs-507-montr%C3%A9al-le-sud-ouest-griffintown,https://cdn.realtor.ca/listings/TS638618655210200000/reb5/medres/8/23096828_1.jpg,23096828,489000,"50 Rue des Seigneurs, #507, Montréal (Le Sud-Ouest), Québec",45.4864067,-73.5667551,1,1,573
https://www.realtor.ca/immobilier/27408665/8580-rue-raymond-pelletier-307-montr%C3%A9al-ahuntsic-cartierville-ahuntsic-centre,https://cdn.realtor.ca/listings/TS638617649712270000/reb5/medres/2/20650382_1.jpg,20650382,548000,"8580 Rue Raymond-Pelletier, #307, Montréal (Ahuntsic-Cartierville), Québec",45.55270549999999,-73.6322787,2,2,1117
https://www.realtor.ca/immobilier/27408600/5820-place-decelles-6-montr%C3%A9al-c%C3%B4te-des-neigesnotre-dame-de-gr%C3%A2ce-c%C3%B4te-des-neiges,https://cdn.realtor.ca/listings/TS638617649630900000/reb5/medres/5/11933115_1.jpg,11933115,325000,"5820 Place Decelles, #6, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Québec",45.5003635,-73.6294223,1,1,753
https://www.realtor.ca/immobilier/27408585/3515-av-des-%C3%A9rables-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638617649771870000/reb5/medres/8/9764168_1.jpg,9764168,699000,"3515 Av. des Érables, Montréal (Le Plateau-Mont-Royal), Québec",45.5323202,-73.5641878,2,2,958
https://www.realtor.ca/immobilier/27408330/1200-ch-du-golf-ph2-02-montr%C3%A9al-verdun%C3%AEle-des-soeurs-%C3%AEle-des-soeurs,https://cdn.realtor.ca/listings/TS638617616248630000/reb5/medres/7/24192487_1.jpg,24192487,859900,"1200 Ch. du Golf, #PH2-02, Montréal (Verdun/Île-des-Soeurs), Québec",45.4623999,-73.55585359999999,2,1,1087
https://www.realtor.ca/immobilier/27408319/1033-rue-st-philippe-montr%C3%A9al-le-sud-ouest-saint-henri,https://cdn.realtor.ca/listings/TS638617714399100000/reb5/medres/6/22710996_1.jpg,22710996,649000,"1033 Rue St-Philippe, Montréal (Le Sud-Ouest), Québec",45.4786253,-73.591137,2,2,1250
https://www.realtor.ca/immobilier/27408303/1202-rue-beaudry-montr%C3%A9al-ville-marie-village,https://cdn.realtor.ca/listings/TS638617649708730000/reb5/medres/7/20532007_1.jpg,20532007,554000,"1202 Rue Beaudry, Montréal (Ville-Marie), Québec",45.51795860000001,-73.55426489999999,3,1,1550
https://www.realtor.ca/immobilier/27408281/1061-rue-st-alexandre-605-montr%C3%A9al-ville-marie-centre,https://cdn.realtor.ca/listings/TS638621078184670000/reb5/medres/5/19301515_1.jpg,19301515,2495000,"1061 Rue St-Alexandre, #605, Montréal (Ville-Marie), Québec",45.5034886,-73.56364649999999,3,3,2194
https://www.realtor.ca/immobilier/27408267/115-rue-st-augustin-6-montr%C3%A9al-le-sud-ouest-saint-henri,https://cdn.realtor.ca/listings/TS638617616179700000/reb5/medres/1/17958141_1.jpg,17958141,1090000,"115 Rue St-Augustin, #6, Montréal (Le Sud-Ouest), Québec",45.4705621,-73.5908213,3,2,1462
https://www.realtor.ca/immobilier/27408226/4941-rue-jean-brillant-montr%C3%A9al-c%C3%B4te-des-neigesnotre-dame-de-gr%C3%A2ce-c%C3%B4te-des-neiges,https://cdn.realtor.ca/listings/TS638617616141300000/reb5/medres/4/14040584_1.jpg,14040584,995000,"4941 Rue Jean-Brillant, Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce), Québec",45.4875337,-73.6297283,3,2,1631
https://www.realtor.ca/immobilier/27408204/7051-rue-allard-606-montr%C3%A9al-lasalle,https://cdn.realtor.ca/listings/TS638617616111830000/reb5/medres/1/11836371_1.jpg,11836371,498000,"7051 Rue Allard, #606, Montréal (LaSalle), Québec",45.449185,-73.60769359999999,2,1,809
https://www.realtor.ca/immobilier/27408181/5275-rue-drolet-202-montr%C3%A9al-le-plateau-mont-royal-mile-end,https://cdn.realtor.ca/listings/TS638617616096200000/reb5/medres/3/10532623_1.jpg,10532623,520000,"5275 Rue Drolet, #202, Montréal (Le Plateau-Mont-Royal), Québec",45.5275294,-73.5923251,2,1,863
https://www.realtor.ca/immobilier/27408173/708-rue-manning-montr%C3%A9al-verdun%C3%AEle-des-soeurs-verdun,https://cdn.realtor.ca/listings/TS638620963743700000/reb5/medres/1/9628181_1.jpg,9628181,580000,"708 Rue Manning, Montréal (Verdun/Île-des-Soeurs), Québec",45.44930369999999,-73.57470459999999,2,1,1090
https://www.realtor.ca/immobilier/27406930/5149-9e-avenue-5-montr%C3%A9al-rosemontla-petite-patrie-vieux-rosemont,https://cdn.realtor.ca/listings/TS638617508534600000/reb5/medres/3/23850263_1.jpg,23850263,634000,"5149 9e Avenue, #5, Montréal (Rosemont/La Petite-Patrie), Québec",45.5491902,-73.5713729,2,1,806
https://www.realtor.ca/immobilier/27406924/5506-1re-avenue-f-montr%C3%A9al-rosemontla-petite-patrie-vieux-rosemont,https://cdn.realtor.ca/listings/TS638618309422330000/reb5/medres/0/23153990_1.jpg,23153990,599000,"5506 1re Avenue, #F, Montréal (Rosemont/La Petite-Patrie), Québec",45.54565059999999,-73.5780827,2,1,764
https://www.realtor.ca/immobilier/27406889/7211-rue-chouinard-f-montr%C3%A9al-lasalle,https://cdn.realtor.ca/listings/TS638617508510700000/reb5/medres/7/21845757_1.jpg,21845757,425000,"7211 Rue Chouinard, #F, Montréal (LaSalle), Québec",45.44200800000001,-73.6150457,2,1,869
https://www.realtor.ca/immobilier/27406819/779-av-laporte-montr%C3%A9al-le-sud-ouest-saint-henri,https://cdn.realtor.ca/listings/TS638617508463870000/reb5/medres/6/17500476_1.jpg,17500476,775000,"779 Av. Laporte, Montréal (Le Sud-Ouest), Québec",45.4802529,-73.5855978,3,1,1198
https://www.realtor.ca/immobilier/27406805/60-rue-guilbault-o-montr%C3%A9al-le-plateau-mont-royal-le-plateau-mont-royal,https://cdn.realtor.ca/listings/TS638618309293930000/reb5/medres/6/15273766_1.jpg,15273766,998000,"60 Rue Guilbault O., Montréal (Le Plateau-Mont-Royal), Québec",45.514014,-73.57508700000001,3,2,1560
https://www.realtor.ca/immobilier/27406757/1414-rue-chomedey-1946-montr%C3%A9al-ville-marie-centre-ouest,https://cdn.realtor.ca/listings/TS638617508406130000/reb5/medres/1/11966321_1.jpg,11966321,674900,"1414 Rue Chomedey, #1946, Montréal (Ville-Marie), Québec",45.4911304,-73.5832163,2,1,724
https://www.realtor.ca/immobilier/27406725/11-rue-oreilly-ph1601-montr%C3%A9al-verdun%C3%AEle-des-soeurs-%C3%AEle-des-soeurs,https://cdn.realtor.ca/listings/TS638617508396900000/reb5/medres/8/11048768_1.jpg,11048768,645000,"11 Rue O'Reilly, #PH1601, Montréal (Verdun/Île-des-Soeurs), Québec",45.4628164,-73.54094549999999,1,1,1004
https://www.realtor.ca/immobilier/27406716/10425-boul-gouin-o-201-montr%C3%A9al-pierrefonds-roxboro-roxboro,https://cdn.realtor.ca/listings/TS638617508597930000/reb5/medres/1/9605111_1.jpg,9605111,334900,"10425 Boul. Gouin O., #201, Montréal (Pierrefonds-Roxboro), Québec",45.5111745,-73.807413,2,1,806
https://www.realtor.ca/immobilier/27406701/200-boul-marcel-laurin-107-montr%C3%A9al-saint-laurent-autres,https://cdn.realtor.ca/listings/TS638617508592070000/reb5/medres/9/9117479_1.jpg,9117479,409000,"200 Boul. Marcel-Laurin, #107, Montréal (Saint-Laurent), Québec",45.5029915,-73.67417209999999,2,1,628
https://www.realtor.ca/immobilier/27405913/5701-av-de-chateaubriand-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638617616273970000/reb5/medres/6/26516686_1.jpg,26516686,760000,"5701 Av. De Chateaubriand, Montréal (Rosemont/La Petite-Patrie), Québec",45.5322581,-73.5960851,2,1,1249
https://www.realtor.ca/immobilier/27405897/4550-rue-hochelaga-403-montr%C3%A9al-mercierhochelaga-maisonneuve-hochelaga-maisonneuve,https://cdn.realtor.ca/listings/TS638617444714700000/reb5/medres/4/24932844_1.jpg,24932844,344900,"4550 Rue Hochelaga, #403, Montréal (Mercier/Hochelaga-Maisonneuve), Québec",45.557212,-73.5447056,1,1,614
https://www.realtor.ca/immobilier/27405844/8488-rue-foucher-a-montr%C3%A9al-villeraysaint-michelparc-extension-villeray,https://cdn.realtor.ca/listings/TS638617444621370000/reb5/medres/3/21996693_1.jpg,21996693,379000,"8488 Rue Foucher, #A, Montréal (Villeray/Saint-Michel/Parc-Extension), Québec",45.5465332,-73.633932,2,1,800
https://www.realtor.ca/immobilier/27405807/6532-rue-de-la-roche-montr%C3%A9al-rosemontla-petite-patrie-la-petite-patrie,https://cdn.realtor.ca/listings/TS638617444534400000/reb5/medres/5/18927905_1.jpg,18927905,575000,"6532 Rue De La Roche, Montréal (Rosemont/La Petite-Patrie), Québec",45.5387937,-73.6016886,2,1,1064
